B (T)
Y = 0
Pid = 1
t = 0
                        X                     Z                Re B x                Im B x                Re B y                Im B y                Re B z                Im B z
197           -25.0000000            32.0000000         -1.064081e-03          7.960117e-06          3.820609e-08         -1.905642e-07          9.908295e-04         -1.096456e-05
198           -25.0000000            33.0000000         -1.121402e-03          8.370043e-06         -6.337127e-06         -2.467734e-07          8.253480e-04         -9.044601e-06
199           -25.0000000            34.0000000         -1.139085e-03          8.155282e-06         -1.442450e-06         -6.713747e-08          6.306388e-04         -7.249784e-06
200           -25.0000000            35.0000000         -1.127239e-03          7.604871e-06          9.871047e-07         -4.021502e-08          4.335355e-04         -6.160174e-06
201           -25.0000000            36.0000000         -1.061058e-03          7.304401e-06         -3.923315e-07         -1.657097e-07          2.241853e-04         -5.851975e-06
202           -25.0000000            37.0000000         -9.361610e-04          7.901073e-06         -6.769764e-06         -1.512983e-07          8.344367e-05         -5.156864e-06
203           -25.0000000            38.0000000         -8.122706e-04          8.230809e-06          3.606354e-06         -6.491741e-09         -3.325210e-05         -4.659982e-06
204           -25.0000000            39.0000000         -6.883353e-04          8.572716e-06          1.017272e-06         -1.252598e-08         -6.935903e-05         -3.677354e-06
205           -25.0000000            40.0000000         -5.850883e-04          8.833077e-06         -2.019170e-06         -2.149053e-08         -8.074023e-05         -2.665360e-06
206           -25.0000000            41.0000000         -5.204848e-04          9.013574e-06         -1.371045e-06         -9.478706e-09         -5.723655e-05         -1.607180e-06
